"","term","gene"
"1754","HALLMARK_DNA_REPAIR","10063"
"1755","HALLMARK_DNA_REPAIR","1479"
"1756","HALLMARK_DNA_REPAIR","1603"
"1757","HALLMARK_DNA_REPAIR","51164"
"1758","HALLMARK_DNA_REPAIR","1642"
"1759","HALLMARK_DNA_REPAIR","1643"
"1760","HALLMARK_DNA_REPAIR","54487"
"1761","HALLMARK_DNA_REPAIR","1716"
"1762","HALLMARK_DNA_REPAIR","1854"
"1763","HALLMARK_DNA_REPAIR","8721"
"1764","HALLMARK_DNA_REPAIR","10289"
"1765","HALLMARK_DNA_REPAIR","8178"
"1766","HALLMARK_DNA_REPAIR","6924"
"1767","HALLMARK_DNA_REPAIR","2067"
"1768","HALLMARK_DNA_REPAIR","2068"
"1769","HALLMARK_DNA_REPAIR","2071"
"1770","HALLMARK_DNA_REPAIR","2072"
"1771","HALLMARK_DNA_REPAIR","2073"
"1772","HALLMARK_DNA_REPAIR","1161"
"1773","HALLMARK_DNA_REPAIR","2237"
"1774","HALLMARK_DNA_REPAIR","51292"
"1775","HALLMARK_DNA_REPAIR","51292"
"1776","HALLMARK_DNA_REPAIR","2879"
"1777","HALLMARK_DNA_REPAIR","1687"
"1778","HALLMARK_DNA_REPAIR","2958"
"1779","HALLMARK_DNA_REPAIR","2959"
"1780","HALLMARK_DNA_REPAIR","2962"
"1781","HALLMARK_DNA_REPAIR","2965"
"1782","HALLMARK_DNA_REPAIR","2965"
"1783","HALLMARK_DNA_REPAIR","2967"
"1784","HALLMARK_DNA_REPAIR","404672"
"1785","HALLMARK_DNA_REPAIR","9328"
"1786","HALLMARK_DNA_REPAIR","2987"
"1787","HALLMARK_DNA_REPAIR","3059"
"1788","HALLMARK_DNA_REPAIR","3251"
"1789","HALLMARK_DNA_REPAIR","3615"
"1790","HALLMARK_DNA_REPAIR","3704"
"1791","HALLMARK_DNA_REPAIR","3978"
"1792","HALLMARK_DNA_REPAIR","25874"
"1793","HALLMARK_DNA_REPAIR","4350"
"1794","HALLMARK_DNA_REPAIR","64976"
"1795","HALLMARK_DNA_REPAIR","22916"
"1796","HALLMARK_DNA_REPAIR","25920"
"1797","HALLMARK_DNA_REPAIR","51497"
"1798","HALLMARK_DNA_REPAIR","7936"
"1799","HALLMARK_DNA_REPAIR","7936"
"1800","HALLMARK_DNA_REPAIR","7936"
"1801","HALLMARK_DNA_REPAIR","7936"
"1802","HALLMARK_DNA_REPAIR","7936"
"1803","HALLMARK_DNA_REPAIR","7936"
"1804","HALLMARK_DNA_REPAIR","4799"
"1805","HALLMARK_DNA_REPAIR","4830"
"1806","HALLMARK_DNA_REPAIR","4832"
"1807","HALLMARK_DNA_REPAIR","4833"
"1808","HALLMARK_DNA_REPAIR","4882"
"1809","HALLMARK_DNA_REPAIR","30833"
"1810","HALLMARK_DNA_REPAIR","51251"
"1811","HALLMARK_DNA_REPAIR","11051"
"1812","HALLMARK_DNA_REPAIR","53343"
"1813","HALLMARK_DNA_REPAIR","5111"
"1814","HALLMARK_DNA_REPAIR","5142"
"1815","HALLMARK_DNA_REPAIR","5148"
"1816","HALLMARK_DNA_REPAIR","4860"
"1817","HALLMARK_DNA_REPAIR","5422"
"1818","HALLMARK_DNA_REPAIR","23649"
"1819","HALLMARK_DNA_REPAIR","5423"
"1820","HALLMARK_DNA_REPAIR","5424"
"1821","HALLMARK_DNA_REPAIR","10714"
"1822","HALLMARK_DNA_REPAIR","57804"
"1823","HALLMARK_DNA_REPAIR","56655"
"1824","HALLMARK_DNA_REPAIR","5429"
"1825","HALLMARK_DNA_REPAIR","27343"
"1826","HALLMARK_DNA_REPAIR","9533"
"1827","HALLMARK_DNA_REPAIR","51082"
"1828","HALLMARK_DNA_REPAIR","30834"
"1829","HALLMARK_DNA_REPAIR","30834"
"1830","HALLMARK_DNA_REPAIR","30834"
"1831","HALLMARK_DNA_REPAIR","30834"
"1832","HALLMARK_DNA_REPAIR","30834"
"1833","HALLMARK_DNA_REPAIR","30834"
"1834","HALLMARK_DNA_REPAIR","30834"
"1835","HALLMARK_DNA_REPAIR","30834"
"1836","HALLMARK_DNA_REPAIR","30834"
"1837","HALLMARK_DNA_REPAIR","5430"
"1838","HALLMARK_DNA_REPAIR","5430"
"1839","HALLMARK_DNA_REPAIR","5432"
"1840","HALLMARK_DNA_REPAIR","5433"
"1841","HALLMARK_DNA_REPAIR","5434"
"1842","HALLMARK_DNA_REPAIR","5435"
"1843","HALLMARK_DNA_REPAIR","5436"
"1844","HALLMARK_DNA_REPAIR","5437"
"1845","HALLMARK_DNA_REPAIR","5438"
"1846","HALLMARK_DNA_REPAIR","5439"
"1847","HALLMARK_DNA_REPAIR","5440"
"1848","HALLMARK_DNA_REPAIR","10623"
"1849","HALLMARK_DNA_REPAIR","84265"
"1850","HALLMARK_DNA_REPAIR","9883"
"1851","HALLMARK_DNA_REPAIR","5557"
"1852","HALLMARK_DNA_REPAIR","5888"
"1853","HALLMARK_DNA_REPAIR","5893"
"1854","HALLMARK_DNA_REPAIR","8480"
"1855","HALLMARK_DNA_REPAIR","5898"
"1856","HALLMARK_DNA_REPAIR","9978"
"1857","HALLMARK_DNA_REPAIR","5980"
"1858","HALLMARK_DNA_REPAIR","5982"
"1859","HALLMARK_DNA_REPAIR","5983"
"1860","HALLMARK_DNA_REPAIR","5984"
"1861","HALLMARK_DNA_REPAIR","5985"
"1862","HALLMARK_DNA_REPAIR","8731"
"1863","HALLMARK_DNA_REPAIR","6118"
"1864","HALLMARK_DNA_REPAIR","6119"
"1865","HALLMARK_DNA_REPAIR","50484"
"1866","HALLMARK_DNA_REPAIR","29901"
"1867","HALLMARK_DNA_REPAIR","6386"
"1868","HALLMARK_DNA_REPAIR","29927"
"1869","HALLMARK_DNA_REPAIR","10946"
"1870","HALLMARK_DNA_REPAIR","4090"
"1871","HALLMARK_DNA_REPAIR","6621"
"1872","HALLMARK_DNA_REPAIR","10302"
"1873","HALLMARK_DNA_REPAIR","6431"
"1874","HALLMARK_DNA_REPAIR","6749"
"1875","HALLMARK_DNA_REPAIR","6809"
"1876","HALLMARK_DNA_REPAIR","6827"
"1877","HALLMARK_DNA_REPAIR","6829"
"1878","HALLMARK_DNA_REPAIR","6834"
"1879","HALLMARK_DNA_REPAIR","6834"
"1880","HALLMARK_DNA_REPAIR","6881"
"1881","HALLMARK_DNA_REPAIR","6883"
"1882","HALLMARK_DNA_REPAIR","6884"
"1883","HALLMARK_DNA_REPAIR","9013"
"1884","HALLMARK_DNA_REPAIR","6878"
"1885","HALLMARK_DNA_REPAIR","6880"
"1886","HALLMARK_DNA_REPAIR","6880"
"1887","HALLMARK_DNA_REPAIR","6895"
"1888","HALLMARK_DNA_REPAIR","7084"
"1889","HALLMARK_DNA_REPAIR","10959"
"1890","HALLMARK_DNA_REPAIR","7157"
"1891","HALLMARK_DNA_REPAIR","7251"
"1892","HALLMARK_DNA_REPAIR","7298"
"1893","HALLMARK_DNA_REPAIR","7372"
"1894","HALLMARK_DNA_REPAIR","65109"
"1895","HALLMARK_DNA_REPAIR","8237"
"1896","HALLMARK_DNA_REPAIR","51160"
"1897","HALLMARK_DNA_REPAIR","51160"
"1898","HALLMARK_DNA_REPAIR","79720"
"1899","HALLMARK_DNA_REPAIR","155382"
"1900","HALLMARK_DNA_REPAIR","7508"
"1901","HALLMARK_DNA_REPAIR","286075"
"1902","HALLMARK_DNA_REPAIR","286075"
"1903","HALLMARK_DNA_REPAIR","11130"
"1904","HALLMARK_E2F_TARGETS","204"
"1905","HALLMARK_E2F_TARGETS","81611"
"1906","HALLMARK_E2F_TARGETS","25842"
"1907","HALLMARK_E2F_TARGETS","55723"
"1908","HALLMARK_E2F_TARGETS","55723"
"1909","HALLMARK_E2F_TARGETS","29028"
"1910","HALLMARK_E2F_TARGETS","6790"
"1911","HALLMARK_E2F_TARGETS","9212"
"1912","HALLMARK_E2F_TARGETS","580"
"1913","HALLMARK_E2F_TARGETS","332"
"1914","HALLMARK_E2F_TARGETS","672"
"1915","HALLMARK_E2F_TARGETS","675"
"1916","HALLMARK_E2F_TARGETS","84312"
"1917","HALLMARK_E2F_TARGETS","701"
"1918","HALLMARK_E2F_TARGETS","23468"
"1919","HALLMARK_E2F_TARGETS","9133"
"1920","HALLMARK_E2F_TARGETS","898"
"1921","HALLMARK_E2F_TARGETS","9738"
"1922","HALLMARK_E2F_TARGETS","991"
"1923","HALLMARK_E2F_TARGETS","993"
"1924","HALLMARK_E2F_TARGETS","994"
"1925","HALLMARK_E2F_TARGETS","83461"
"1926","HALLMARK_E2F_TARGETS","55143"
"1927","HALLMARK_E2F_TARGETS","983"
"1928","HALLMARK_E2F_TARGETS","1019"
"1929","HALLMARK_E2F_TARGETS","1026"
"1930","HALLMARK_E2F_TARGETS","1027"
"1931","HALLMARK_E2F_TARGETS","1029"
"1932","HALLMARK_E2F_TARGETS","1031"
"1933","HALLMARK_E2F_TARGETS","1033"
"1934","HALLMARK_E2F_TARGETS","1062"
"1935","HALLMARK_E2F_TARGETS","79019"
"1936","HALLMARK_E2F_TARGETS","1111"
"1937","HALLMARK_E2F_TARGETS","11200"
"1938","HALLMARK_E2F_TARGETS","11113"
"1939","HALLMARK_E2F_TARGETS","1163"
"1940","HALLMARK_E2F_TARGETS","1164"
"1941","HALLMARK_E2F_TARGETS","9125"
"1942","HALLMARK_E2F_TARGETS","1434"
"1943","HALLMARK_E2F_TARGETS","10664"
"1944","HALLMARK_E2F_TARGETS","1503"
"1945","HALLMARK_E2F_TARGETS","1633"
"1946","HALLMARK_E2F_TARGETS","64858"
"1947","HALLMARK_E2F_TARGETS","79077"
"1948","HALLMARK_E2F_TARGETS","10212"
"1949","HALLMARK_E2F_TARGETS","7913"
"1950","HALLMARK_E2F_TARGETS","55635"
"1951","HALLMARK_E2F_TARGETS","81624"
"1952","HALLMARK_E2F_TARGETS","9787"
"1953","HALLMARK_E2F_TARGETS","1786"
"1954","HALLMARK_E2F_TARGETS","29980"
"1955","HALLMARK_E2F_TARGETS","79075"
"1956","HALLMARK_E2F_TARGETS","1854"
"1957","HALLMARK_E2F_TARGETS","79733"
"1958","HALLMARK_E2F_TARGETS","8726"
"1959","HALLMARK_E2F_TARGETS","1965"
"1960","HALLMARK_E2F_TARGETS","9700"
"1961","HALLMARK_E2F_TARGETS","11340"
"1962","HALLMARK_E2F_TARGETS","2146"
"1963","HALLMARK_E2F_TARGETS","9837"
"1964","HALLMARK_E2F_TARGETS","64785"
"1965","HALLMARK_E2F_TARGETS","84296"
"1966","HALLMARK_E2F_TARGETS","2935"
"1967","HALLMARK_E2F_TARGETS","3014"
"1968","HALLMARK_E2F_TARGETS","3015"
"1969","HALLMARK_E2F_TARGETS","3070"
"1970","HALLMARK_E2F_TARGETS","3159"
"1971","HALLMARK_E2F_TARGETS","3148"
"1972","HALLMARK_E2F_TARGETS","3149"
"1973","HALLMARK_E2F_TARGETS","3161"
"1974","HALLMARK_E2F_TARGETS","3184"
"1975","HALLMARK_E2F_TARGETS","3364"
"1976","HALLMARK_E2F_TARGETS","3609"
"1977","HALLMARK_E2F_TARGETS","54556"
"1978","HALLMARK_E2F_TARGETS","10527"
"1979","HALLMARK_E2F_TARGETS","51155"
"1980","HALLMARK_E2F_TARGETS","146909"
"1981","HALLMARK_E2F_TARGETS","3835"
"1982","HALLMARK_E2F_TARGETS","11004"
"1983","HALLMARK_E2F_TARGETS","24137"
"1984","HALLMARK_E2F_TARGETS","3838"
"1985","HALLMARK_E2F_TARGETS","3930"
"1986","HALLMARK_E2F_TARGETS","3978"
"1987","HALLMARK_E2F_TARGETS","4001"
"1988","HALLMARK_E2F_TARGETS","51747"
"1989","HALLMARK_E2F_TARGETS","55646"
"1990","HALLMARK_E2F_TARGETS","4085"
"1991","HALLMARK_E2F_TARGETS","4171"
"1992","HALLMARK_E2F_TARGETS","4172"
"1993","HALLMARK_E2F_TARGETS","4173"
"1994","HALLMARK_E2F_TARGETS","4174"
"1995","HALLMARK_E2F_TARGETS","4175"
"1996","HALLMARK_E2F_TARGETS","4176"
"1997","HALLMARK_E2F_TARGETS","9833"
"1998","HALLMARK_E2F_TARGETS","4288"
"1999","HALLMARK_E2F_TARGETS","4292"
"2000","HALLMARK_E2F_TARGETS","253714"
"2001","HALLMARK_E2F_TARGETS","4361"
"2002","HALLMARK_E2F_TARGETS","4436"
"2003","HALLMARK_E2F_TARGETS","10797"
"2004","HALLMARK_E2F_TARGETS","83463"
"2005","HALLMARK_E2F_TARGETS","4605"
"2006","HALLMARK_E2F_TARGETS","4609"
"2007","HALLMARK_E2F_TARGETS","84316"
"2008","HALLMARK_E2F_TARGETS","4673"
"2009","HALLMARK_E2F_TARGETS","4678"
"2010","HALLMARK_E2F_TARGETS","4683"
"2011","HALLMARK_E2F_TARGETS","9918"
"2012","HALLMARK_E2F_TARGETS","4830"
"2013","HALLMARK_E2F_TARGETS","9221"
"2014","HALLMARK_E2F_TARGETS","10528"
"2015","HALLMARK_E2F_TARGETS","11051"
"2016","HALLMARK_E2F_TARGETS","57122"
"2017","HALLMARK_E2F_TARGETS","9972"
"2018","HALLMARK_E2F_TARGETS","23165"
"2019","HALLMARK_E2F_TARGETS","4999"
"2020","HALLMARK_E2F_TARGETS","23594"
"2021","HALLMARK_E2F_TARGETS","5036"
"2022","HALLMARK_E2F_TARGETS","10606"
"2023","HALLMARK_E2F_TARGETS","9924"
"2024","HALLMARK_E2F_TARGETS","5111"
"2025","HALLMARK_E2F_TARGETS","23047"
"2026","HALLMARK_E2F_TARGETS","84844"
"2027","HALLMARK_E2F_TARGETS","5347"
"2028","HALLMARK_E2F_TARGETS","10733"
"2029","HALLMARK_E2F_TARGETS","5395"
"2030","HALLMARK_E2F_TARGETS","5411"
"2031","HALLMARK_E2F_TARGETS","23649"
"2032","HALLMARK_E2F_TARGETS","5424"
"2033","HALLMARK_E2F_TARGETS","5425"
"2034","HALLMARK_E2F_TARGETS","10714"
"2035","HALLMARK_E2F_TARGETS","5426"
"2036","HALLMARK_E2F_TARGETS","56655"
"2037","HALLMARK_E2F_TARGETS","10248"
"2038","HALLMARK_E2F_TARGETS","8493"
"2039","HALLMARK_E2F_TARGETS","5511"
"2040","HALLMARK_E2F_TARGETS","10549"
"2041","HALLMARK_E2F_TARGETS","5558"
"2042","HALLMARK_E2F_TARGETS","5591"
"2043","HALLMARK_E2F_TARGETS","5631"
"2044","HALLMARK_E2F_TARGETS","11168"
"2045","HALLMARK_E2F_TARGETS","29893"
"2046","HALLMARK_E2F_TARGETS","9232"
"2047","HALLMARK_E2F_TARGETS","29127"
"2048","HALLMARK_E2F_TARGETS","5810"
"2049","HALLMARK_E2F_TARGETS","5885"
"2050","HALLMARK_E2F_TARGETS","10111"
"2051","HALLMARK_E2F_TARGETS","10635"
"2052","HALLMARK_E2F_TARGETS","5889"
"2053","HALLMARK_E2F_TARGETS","5901"
"2054","HALLMARK_E2F_TARGETS","5902"
"2055","HALLMARK_E2F_TARGETS","5931"
"2056","HALLMARK_E2F_TARGETS","5981"
"2057","HALLMARK_E2F_TARGETS","5982"
"2058","HALLMARK_E2F_TARGETS","5983"
"2059","HALLMARK_E2F_TARGETS","10535"
"2060","HALLMARK_E2F_TARGETS","6117"
"2061","HALLMARK_E2F_TARGETS","6118"
"2062","HALLMARK_E2F_TARGETS","6119"
"2063","HALLMARK_E2F_TARGETS","6241"
"2064","HALLMARK_E2F_TARGETS","6470"
"2065","HALLMARK_E2F_TARGETS","6470"
"2066","HALLMARK_E2F_TARGETS","7884"
"2067","HALLMARK_E2F_TARGETS","8243"
"2068","HALLMARK_E2F_TARGETS","9126"
"2069","HALLMARK_E2F_TARGETS","10051"
"2070","HALLMARK_E2F_TARGETS","79677"
"2071","HALLMARK_E2F_TARGETS","6628"
"2072","HALLMARK_E2F_TARGETS","10615"
"2073","HALLMARK_E2F_TARGETS","147841"
"2074","HALLMARK_E2F_TARGETS","57405"
"2075","HALLMARK_E2F_TARGETS","57405"
"2076","HALLMARK_E2F_TARGETS","6426"
"2077","HALLMARK_E2F_TARGETS","6427"
"2078","HALLMARK_E2F_TARGETS","6749"
"2079","HALLMARK_E2F_TARGETS","10274"
"2080","HALLMARK_E2F_TARGETS","3925"
"2081","HALLMARK_E2F_TARGETS","6839"
"2082","HALLMARK_E2F_TARGETS","10492"
"2083","HALLMARK_E2F_TARGETS","10460"
"2084","HALLMARK_E2F_TARGETS","9238"
"2085","HALLMARK_E2F_TARGETS","6941"
"2086","HALLMARK_E2F_TARGETS","6941"
"2087","HALLMARK_E2F_TARGETS","6941"
"2088","HALLMARK_E2F_TARGETS","6941"
"2089","HALLMARK_E2F_TARGETS","6941"
"2090","HALLMARK_E2F_TARGETS","6941"
"2091","HALLMARK_E2F_TARGETS","6941"
"2092","HALLMARK_E2F_TARGETS","7037"
"2093","HALLMARK_E2F_TARGETS","8914"
"2094","HALLMARK_E2F_TARGETS","54962"
"2095","HALLMARK_E2F_TARGETS","7083"
"2096","HALLMARK_E2F_TARGETS","7112"
"2097","HALLMARK_E2F_TARGETS","7153"
"2098","HALLMARK_E2F_TARGETS","7157"
"2099","HALLMARK_E2F_TARGETS","6434"
"2100","HALLMARK_E2F_TARGETS","9319"
"2101","HALLMARK_E2F_TARGETS","203068"
"2102","HALLMARK_E2F_TARGETS","203068"
"2103","HALLMARK_E2F_TARGETS","203068"
"2104","HALLMARK_E2F_TARGETS","203068"
"2105","HALLMARK_E2F_TARGETS","203068"
"2106","HALLMARK_E2F_TARGETS","203068"
"2107","HALLMARK_E2F_TARGETS","203068"
"2108","HALLMARK_E2F_TARGETS","203068"
"2109","HALLMARK_E2F_TARGETS","203068"
"2110","HALLMARK_E2F_TARGETS","7283"
"2111","HALLMARK_E2F_TARGETS","27338"
"2112","HALLMARK_E2F_TARGETS","29089"
"2113","HALLMARK_E2F_TARGETS","55148"
"2114","HALLMARK_E2F_TARGETS","55148"
"2115","HALLMARK_E2F_TARGETS","7374"
"2116","HALLMARK_E2F_TARGETS","7398"
"2117","HALLMARK_E2F_TARGETS","197335"
"2118","HALLMARK_E2F_TARGETS","7465"
"2119","HALLMARK_E2F_TARGETS","7514"
"2120","HALLMARK_E2F_TARGETS","2547"
"2121","HALLMARK_E2F_TARGETS","9183"
"2122","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","25890"
"2123","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","59"
"2124","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","8038"
"2125","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","290"
"2126","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","333"
"2127","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","374"
"2128","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","10409"
"2129","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","627"
"2130","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","633"
"2131","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","649"
"2132","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","23705"
"2133","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","800"
"2134","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","813"
"2135","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","10486"
"2136","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","822"
"2137","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","3491"
"2138","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","1490"
"2139","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","960"
"2140","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","966"
"2141","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","1009"
"2142","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","1000"
"2143","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","1004"
"2144","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","1301"
"2145","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","1303"
"2146","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","1307"
"2147","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","1277"
"2148","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","1278"
"2149","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","1281"
"2150","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","1282"
"2151","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","1284"
"2152","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","1289"
"2153","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","1290"
"2154","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","50509"
"2155","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","1292"
"2156","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","1293"
"2157","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","1294"
"2158","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","1296"
"2159","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","79709"
"2160","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","1311"
"2161","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","1314"
"2162","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","9244"
"2163","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","115908"
"2164","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","2919"
"2165","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","6387"
"2166","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","6372"
"2167","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","3576"
"2168","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","1601"
"2169","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","1634"
"2170","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","22943"
"2171","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","1809"
"2172","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","667"
"2173","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","1893"
"2174","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","1842"
"2175","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","10085"
"2176","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","30008"
"2177","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","2006"
"2178","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","2014"
"2179","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","2026"
"2180","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","2191"
"2181","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","355"
"2182","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","2192"
"2183","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","2199"
"2184","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","10516"
"2185","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","2200"
"2186","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","2201"
"2187","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","10979"
"2188","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","2247"
"2189","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","2316"
"2190","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","2331"
"2191","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","2335"
"2192","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","2303"
"2193","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","11167"
"2194","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","10272"
"2195","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","2517"
"2196","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","8325"
"2197","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","1647"
"2198","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","4616"
"2199","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","2619"
"2200","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","2669"
"2201","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","2697"
"2202","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","11010"
"2203","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","2817"
"2204","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","2882"
"2205","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","26585"
"2206","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","26585"
"2207","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","26585"
"2208","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","5654"
"2209","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","3398"
"2210","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","3485"
"2211","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","3486"
"2212","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","3487"
"2213","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","3600"
"2214","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","9235"
"2215","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","3569"
"2216","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","3624"
"2217","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","3673"
"2218","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","3678"
"2219","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","3685"
"2220","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","3688"
"2221","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","3690"
"2222","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","3693"
"2223","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","3725"
"2224","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","284217"
"2225","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","3908"
"2226","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","3909"
"2227","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","3915"
"2228","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","3918"
"2229","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","3956"
"2230","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","4015"
"2231","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","4016"
"2232","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","4017"
"2233","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","4035"
"2234","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","131578"
"2235","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","4060"
"2236","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","57692"
"2237","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","4147"
"2238","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","4148"
